0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
43	1	2	3	6	5	22	7	8	12	46	11	9	13	14	39	16	17	18	40	26	25	4	23	36	21	20	27	28	29	48	31	51	52	45	41	24	37	38	33	19	35	49	0	53	34	10	50	30	42	47	32	15	44
43	1	2	3	6	5	22	7	8	12	46	11	9	38	14	39	16	17	18	40	26	25	4	23	36	21	20	27	28	29	48	31	51	52	45	41	24	37	13	33	19	35	49	0	53	34	10	50	30	42	47	32	15	44
43	1	2	3	6	5	22	7	8	12	46	29	9	38	14	39	16	17	18	40	26	25	4	23	36	21	20	27	28	11	48	31	51	52	45	41	24	37	13	33	19	35	49	0	53	34	10	50	30	42	47	32	15	44
43	1	3	2	6	5	22	7	8	12	46	29	9	38	14	39	16	17	18	40	26	25	4	23	36	21	20	27	28	11	48	31	51	52	45	41	24	37	13	33	19	35	49	0	53	34	10	50	30	42	47	32	15	44
43	7	3	2	6	5	22	1	8	12	46	29	9	38	14	39	16	17	18	40	26	25	4	23	36	21	20	27	28	11	48	31	51	52	45	41	24	37	13	33	19	35	49	0	53	34	10	50	30	42	47	32	15	44
43	27	3	2	6	5	22	1	8	12	46	29	9	38	14	39	16	17	18	40	26	25	4	23	36	21	20	7	28	11	48	31	51	52	45	41	24	37	13	33	19	35	49	0	53	34	10	50	30	42	47	32	15	44
43	27	3	2	6	5	22	1	8	12	46	29	9	38	14	39	16	18	17	40	26	25	4	23	36	21	20	7	28	11	48	31	51	52	45	41	24	37	13	33	19	35	49	0	53	34	10	50	30	42	47	32	15	44
43	27	3	2	6	5	22	1	8	12	46	29	9	38	14	39	16	18	17	40	26	25	4	23	36	21	20	7	28	11	48	31	51	52	45	41	24	47	13	33	19	35	49	0	53	34	10	50	30	42	37	32	15	44
43	27	3	2	6	5	22	1	8	12	46	29	9	38	31	39	16	18	17	40	26	25	4	23	36	21	20	7	28	11	48	14	51	52	45	41	24	47	13	33	19	35	49	0	53	34	10	50	30	42	37	32	15	44
43	27	3	2	6	5	22	1	8	12	46	29	9	38	31	39	16	18	17	40	26	23	4	25	36	21	20	7	28	11	48	14	51	52	45	41	24	47	13	33	19	35	49	0	53	34	10	50	30	42	37	32	15	44
43	27	3	2	6	5	22	1	8	12	46	29	9	38	31	39	16	18	17	40	26	23	4	25	36	21	20	7	24	11	48	14	51	52	45	41	28	47	13	33	19	35	49	0	53	34	10	50	30	42	37	32	15	44
43	27	3	2	6	17	22	1	8	12	46	29	9	38	31	39	16	18	5	40	26	23	4	25	36	21	20	7	24	11	48	14	51	52	45	41	28	47	13	33	19	35	49	0	53	34	10	50	30	42	37	32	15	44
43	27	3	2	6	17	22	1	16	12	46	29	9	38	31	39	8	18	5	40	26	23	4	25	36	21	20	7	24	11	48	14	51	52	45	41	28	47	13	33	19	35	49	0	53	34	10	50	30	42	37	32	15	44
43	27	3	2	6	17	22	1	16	12	46	29	9	38	31	39	8	18	5	40	26	23	4	25	36	21	20	7	24	11	48	14	51	52	45	41	28	47	13	33	19	35	49	0	53	34	10	50	30	42	37	44	15	32
43	27	3	2	6	17	22	1	16	12	46	29	9	38	31	39	8	18	5	40	26	23	4	51	36	21	20	7	24	11	48	14	25	52	45	41	28	47	13	33	19	35	49	0	53	34	10	50	30	42	37	44	15	32
43	27	3	2	6	17	22	1	16	12	46	29	9	38	31	39	8	18	5	40	36	23	4	51	26	21	20	7	24	11	48	14	25	52	45	41	28	47	13	33	19	35	49	0	53	34	10	50	30	42	37	44	15	32
43	27	3	2	6	17	22	1	16	12	46	29	9	38	31	39	8	18	5	40	36	23	4	51	26	21	44	7	24	11	48	14	25	52	45	41	28	47	13	33	19	35	49	0	53	34	10	50	30	42	37	20	15	32
43	27	3	2	6	17	22	1	16	12	46	29	9	38	31	39	8	18	5	40	36	23	4	51	26	19	44	7	24	11	48	14	25	52	45	41	28	47	13	33	21	35	49	0	53	34	10	50	30	42	37	20	15	32
43	27	3	2	6	17	22	1	16	12	46	29	9	38	31	39	8	18	5	40	36	23	4	51	26	19	44	7	24	11	48	14	25	52	45	41	28	47	13	33	21	35	42	0	53	34	10	50	30	49	37	20	15	32
43	27	3	2	6	17	22	1	16	12	46	29	48	38	31	39	8	18	5	40	36	23	4	51	26	19	44	7	24	11	9	14	25	52	45	41	28	47	13	33	21	35	42	0	53	34	10	50	30	49	37	20	15	32
43	27	3	2	6	17	22	1	16	5	46	29	48	38	31	39	8	18	12	40	36	23	4	51	26	19	44	7	24	11	9	14	25	52	45	41	28	47	13	33	21	35	42	0	53	34	10	50	30	49	37	20	15	32
43	27	3	2	6	17	22	1	16	5	46	29	48	38	31	39	8	18	12	40	36	4	23	51	26	19	44	7	24	11	9	14	25	52	45	41	28	47	13	33	21	35	42	0	53	34	10	50	30	49	37	20	15	32
43	27	3	2	6	17	22	1	16	5	46	29	48	38	31	39	8	18	12	40	36	4	23	51	26	19	44	7	24	11	9	14	25	52	45	41	28	47	13	33	21	35	42	0	53	10	34	50	30	49	37	20	15	32
43	27	3	2	6	17	22	1	16	5	30	29	48	38	31	39	8	18	12	40	36	4	23	51	26	19	44	7	24	11	9	14	25	52	45	41	28	47	13	33	21	35	42	0	53	10	34	50	46	49	37	20	15	32
50	27	3	2	6	17	22	1	16	5	30	29	48	38	31	39	8	18	12	40	36	4	23	51	26	19	44	7	24	11	9	14	25	52	45	41	28	47	13	33	21	35	42	0	53	10	34	43	46	49	37	20	15	32
50	27	3	2	6	17	22	1	16	5	30	29	48	38	35	39	8	18	12	40	36	4	23	51	26	19	44	7	24	11	9	14	25	52	45	41	28	47	13	33	21	31	42	0	53	10	34	43	46	49	37	20	15	32
50	27	3	2	6	17	22	1	16	5	30	29	48	38	35	39	8	18	12	40	36	4	23	51	26	19	44	7	24	11	9	14	25	52	41	45	28	47	13	33	21	31	42	0	53	10	34	43	46	49	37	20	15	32
50	27	3	2	6	17	22	1	16	5	30	40	48	38	35	39	8	18	12	29	36	4	23	51	26	19	44	7	24	11	9	14	25	52	41	45	28	47	13	33	21	31	42	0	53	10	34	43	46	49	37	20	15	32
50	27	3	2	6	17	22	1	16	5	30	40	48	38	35	39	8	18	12	29	36	4	23	51	26	19	44	7	24	11	9	14	25	52	41	45	28	47	13	33	21	31	42	0	20	10	34	43	46	49	37	53	15	32
50	27	3	2	6	17	22	1	16	5	30	40	48	38	35	39	8	18	12	29	36	4	23	51	26	19	44	7	24	11	9	14	25	52	41	45	28	47	13	33	21	31	42	53	20	10	34	43	46	49	37	0	15	32
50	27	3	2	24	17	22	1	16	5	30	40	48	38	35	39	8	18	12	29	36	4	23	51	26	19	44	7	6	11	9	14	25	52	41	45	28	47	13	33	21	31	42	53	20	10	34	43	46	49	37	0	15	32
50	22	3	2	24	17	27	1	16	5	30	40	48	38	35	39	8	18	12	29	36	4	23	51	26	19	44	7	6	11	9	14	25	52	41	45	28	47	13	33	21	31	42	53	20	10	34	43	46	49	37	0	15	32
50	22	3	2	24	17	27	1	16	5	30	40	48	38	35	37	8	18	12	29	36	4	23	51	26	19	44	7	6	11	9	14	25	52	41	45	28	47	13	33	21	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	3	2	24	17	27	1	16	5	30	40	48	38	35	37	8	18	12	29	36	4	23	51	26	19	44	7	6	11	9	14	25	52	41	45	28	47	13	33	21	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	3	2	24	17	27	1	16	5	30	40	48	38	35	37	8	18	12	29	36	4	23	51	26	52	44	7	6	11	9	14	25	19	41	45	28	47	13	33	21	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	3	2	24	17	27	1	16	5	30	40	48	38	35	37	8	18	12	29	36	4	23	51	26	52	44	7	6	33	9	14	25	19	41	45	28	47	13	11	21	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	3	2	24	17	27	1	16	5	30	40	48	38	35	37	8	18	12	29	36	4	23	51	26	52	44	7	6	33	9	14	25	19	41	45	28	47	13	11	21	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	3	2	24	17	27	1	16	5	30	40	48	38	35	37	8	18	12	29	36	4	23	51	26	52	44	7	6	33	9	14	25	19	41	45	28	47	13	11	21	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	3	2	24	17	27	1	16	5	30	40	48	38	35	37	8	18	12	29	36	4	23	51	26	52	44	7	6	33	9	14	25	19	41	45	28	47	13	11	21	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	29	2	24	17	27	1	16	5	30	40	48	38	35	37	8	18	12	3	36	4	23	51	26	52	44	7	6	33	9	14	25	19	41	45	28	47	13	11	21	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	29	2	24	17	1	27	16	5	30	40	48	38	35	37	8	18	12	3	36	4	23	51	26	52	44	7	6	33	9	14	25	19	41	45	28	47	13	11	21	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	29	2	24	17	1	27	16	5	30	40	48	38	35	37	8	18	12	3	36	4	23	51	26	52	44	7	6	33	9	14	25	19	41	45	28	47	13	11	21	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	29	2	24	17	1	27	16	5	30	40	48	38	35	37	8	18	12	3	36	4	23	51	26	52	44	7	6	33	9	14	25	19	41	45	28	47	13	11	21	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	29	2	24	17	1	27	16	5	30	40	48	38	35	37	8	18	12	3	36	4	23	51	26	52	44	7	6	33	9	14	25	19	41	45	28	47	13	11	21	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	29	2	24	17	1	27	16	5	30	40	48	38	35	37	8	18	12	3	36	4	23	51	26	52	44	7	6	33	9	21	25	19	41	45	28	47	13	11	14	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	29	2	24	17	1	27	16	5	30	40	48	38	35	37	8	18	12	3	36	4	23	51	26	52	44	7	6	33	9	21	25	19	41	45	28	47	13	11	14	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	29	2	24	1	17	27	16	5	30	40	48	38	35	37	8	18	12	3	36	4	23	51	26	52	44	7	6	33	9	21	25	19	41	45	28	47	13	11	14	31	42	53	20	10	34	43	46	49	39	0	15	32
50	22	29	2	24	1	17	27	32	5	30	40	48	38	35	37	8	18	12	3	36	4	23	51	26	52	44	7	6	33	9	21	25	19	41	45	28	47	13	11	14	31	42	53	20	10	34	43	46	49	39	0	15	16
50	22	29	2	24	1	8	27	32	5	30	40	48	38	35	37	17	18	12	3	36	4	23	51	26	52	44	7	6	33	9	21	25	19	41	45	28	47	13	11	14	31	42	53	20	10	34	43	46	49	39	0	15	16
50	22	29	2	24	1	8	27	32	5	30	40	48	38	35	37	17	18	12	3	36	4	23	51	26	52	44	7	6	33	9	21	25	19	41	45	28	47	13	11	14	31	42	53	20	10	34	43	46	49	39	0	15	16
50	22	29	2	24	1	8	27	32	5	30	40	48	38	35	37	17	18	12	3	36	4	23	51	26	52	44	7	6	33	9	21	25	19	41	45	28	47	13	11	14	31	42	53	20	10	34	43	46	49	39	0	15	16
50	22	29	2	24	1	8	27	32	5	30	40	48	38	35	26	17	18	12	3	36	4	23	51	37	52	44	7	6	33	9	21	25	19	41	45	28	47	13	11	14	31	42	53	20	10	34	43	46	49	39	0	15	16
50	22	29	2	24	1	8	27	32	5	30	40	36	38	35	26	17	18	12	3	48	4	23	51	37	52	44	7	6	33	9	21	25	19	41	45	28	47	13	11	14	31	42	53	20	10	34	43	46	49	39	0	15	16
50	22	29	2	24	1	8	27	32	5	30	40	36	38	35	26	17	18	12	3	48	4	23	51	37	52	20	7	6	33	9	21	25	19	41	45	28	47	13	11	14	31	42	53	44	10	34	43	46	49	39	0	15	16
50	22	29	2	24	1	8	27	32	5	30	40	36	38	35	26	17	18	12	3	48	4	23	51	37	52	20	7	6	33	9	21	25	42	41	45	28	47	13	11	14	31	19	53	44	10	34	43	46	49	39	0	15	16
50	22	29	2	24	1	8	27	32	5	30	40	36	38	35	26	17	18	12	3	48	4	23	51	37	52	20	7	6	33	9	21	25	42	41	45	28	47	13	11	14	49	19	53	44	10	34	43	46	31	39	0	15	16
50	22	29	2	24	1	8	27	32	5	30	40	36	38	35	26	17	18	12	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	45	28	47	13	11	14	49	19	53	44	10	34	43	46	31	39	0	15	16
50	5	29	2	24	1	8	27	32	22	30	40	36	38	35	26	17	18	12	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	45	28	47	13	11	14	49	19	53	44	10	34	43	46	31	39	0	15	16
50	5	29	2	24	1	8	27	32	22	12	40	36	38	35	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	45	28	47	13	11	14	49	19	53	44	10	34	43	46	31	39	0	15	16
50	5	29	2	24	1	8	27	32	22	12	40	36	38	35	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	45	28	47	13	11	14	49	19	53	44	10	34	43	46	31	39	0	15	16
50	5	29	2	24	1	8	27	32	22	12	40	36	38	35	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	45	28	47	13	11	14	49	19	53	44	10	46	43	34	31	39	0	15	16
50	5	29	2	24	1	8	27	32	22	12	40	36	38	35	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	45	28	47	13	11	14	49	19	53	44	10	46	43	34	31	39	0	15	16
22	5	29	2	24	1	8	27	32	50	12	40	36	38	35	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	45	28	47	13	11	14	49	19	53	44	10	46	43	34	31	39	0	15	16
22	5	29	2	24	1	8	27	32	50	12	40	36	38	35	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	45	28	47	13	11	14	49	19	53	44	10	46	34	43	31	39	0	15	16
22	5	29	2	24	1	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	45	28	47	13	11	14	49	19	53	44	10	46	34	43	31	35	0	15	16
22	5	29	2	24	1	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	45	28	47	13	11	14	49	19	53	44	10	46	34	43	31	35	0	15	16
22	5	29	2	24	1	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	29	2	24	1	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	29	2	24	1	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	29	2	24	1	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	29	2	24	1	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	29	2	1	24	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	29	2	1	24	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	29	2	1	24	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	29	2	1	24	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	29	2	1	24	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	29	2	1	24	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	29	2	1	24	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	29	1	2	24	8	27	32	50	12	40	36	38	39	26	17	18	30	3	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	29	1	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	21	25	42	41	44	28	47	13	11	14	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	14	25	42	41	44	28	47	13	11	21	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	14	25	42	41	44	28	47	13	11	21	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	14	25	42	41	44	28	47	13	11	21	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	14	25	42	41	44	28	47	13	11	21	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	14	25	42	41	44	28	47	13	11	21	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	14	25	42	41	44	28	47	13	11	21	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	14	25	42	41	44	28	47	13	11	21	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	24	8	27	32	50	3	40	36	38	39	26	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	14	25	42	41	44	28	47	13	11	21	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	26	8	27	32	50	3	40	36	38	39	24	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	14	25	42	41	44	28	47	13	11	21	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	26	8	27	32	50	3	40	36	38	39	24	17	18	30	12	48	9	23	51	37	52	20	7	6	33	4	14	25	42	41	44	28	47	13	11	21	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	30	12	48	36	23	51	37	52	20	7	6	33	4	14	25	42	41	44	28	47	13	11	21	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	30	12	48	36	23	51	37	52	20	7	6	33	4	14	25	42	41	44	28	47	13	11	21	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	30	12	48	36	23	51	37	52	20	7	6	33	4	14	25	42	41	44	28	47	13	11	21	49	19	53	45	10	46	34	43	31	35	0	15	16
22	5	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	30	12	48	36	23	51	37	52	20	7	6	33	4	14	25	43	41	44	28	47	13	11	21	49	19	53	45	10	46	34	42	31	35	0	15	16
22	5	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	30	12	48	36	23	51	37	52	20	7	6	33	4	14	25	43	41	44	28	47	13	11	21	49	19	53	45	10	46	34	42	31	35	0	15	16
22	5	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	30	12	48	36	23	51	37	52	20	7	6	33	4	14	25	43	41	44	28	47	13	11	21	49	19	53	45	10	46	34	31	42	35	0	15	16
22	5	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	30	12	48	36	23	51	37	52	20	7	6	33	4	14	25	43	41	44	28	47	13	11	21	35	19	53	45	10	46	34	31	42	49	0	15	16
22	5	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	30	12	48	36	4	51	37	52	20	7	6	33	23	14	25	43	41	44	28	47	13	11	21	35	19	53	45	10	46	34	31	42	49	0	15	16
22	30	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	5	12	48	36	4	51	37	52	20	7	6	33	23	14	25	43	41	44	28	47	13	11	21	35	19	53	45	10	46	34	31	42	49	0	15	16
22	30	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	46	12	48	36	4	51	37	52	20	7	6	33	23	14	25	43	41	44	28	47	13	11	21	35	19	53	45	10	5	34	31	42	49	0	15	16
22	30	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	46	12	48	36	4	51	37	52	20	7	6	33	23	14	25	43	41	44	28	47	13	11	21	35	19	53	45	10	5	34	31	42	49	0	15	16
22	30	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	46	12	48	36	4	51	37	52	20	7	6	33	23	14	25	43	41	44	28	47	13	11	21	35	19	53	45	10	5	34	31	42	49	0	15	16
22	30	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	46	12	48	36	4	51	37	52	20	7	6	33	23	14	25	43	41	44	28	47	13	11	21	35	19	53	45	10	5	34	31	42	49	0	15	16
22	30	1	29	2	26	8	27	32	50	3	40	9	38	39	24	17	18	46	12	48	36	4	51	37	52	20	7	6	33	23	14	25	43	41	44	28	47	13	11	21	35	19	53	45	10	5	34	31	42	49	0	15	16
