0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
0	7	9	5	21	16	13	8	1	2	10	25	26	29	3	12	20	24	19	4	22	17	28	27	11	18	15	23	14	6
0	7	9	5	21	16	13	8	1	12	10	25	26	29	3	2	20	24	19	4	22	17	28	27	11	18	15	23	14	6
0	7	9	5	21	16	13	8	1	12	10	25	26	29	3	2	20	24	19	4	22	17	28	27	11	18	15	23	14	6
0	7	9	5	21	24	13	8	1	12	10	25	26	29	3	2	20	16	19	4	22	17	28	27	11	18	15	23	14	6
0	7	9	5	21	24	13	8	1	12	10	25	29	26	3	2	20	16	19	4	22	17	28	27	11	18	15	23	14	6
0	7	9	5	21	24	13	8	1	12	10	25	29	26	3	2	20	16	19	4	15	17	28	27	11	18	22	23	14	6
0	7	9	5	21	24	13	8	1	12	10	25	29	26	3	2	20	16	19	4	15	17	28	27	11	18	22	23	14	6
0	7	9	5	21	24	13	8	1	12	10	25	29	26	3	2	20	16	19	4	15	17	28	27	11	18	22	23	14	6
0	7	9	5	21	24	13	8	1	12	10	25	29	26	3	2	20	16	19	4	15	17	28	27	11	18	22	23	14	6
0	7	9	5	21	27	13	8	1	12	10	25	29	26	3	2	20	16	19	4	15	17	28	24	11	18	22	23	14	6
0	7	9	5	21	27	13	8	1	12	10	25	29	26	3	2	20	16	19	4	15	17	28	24	11	18	22	23	14	6
0	7	9	5	21	27	13	8	1	12	10	25	29	26	3	2	20	16	22	4	15	17	28	24	11	18	19	23	14	6
0	7	9	21	5	27	13	8	1	12	10	25	29	26	3	2	20	16	22	4	15	17	28	24	11	18	19	23	14	6
0	7	9	21	5	27	13	8	3	12	10	25	29	26	1	2	20	16	22	4	15	17	28	24	11	18	19	23	14	6
0	7	9	21	5	27	13	8	3	12	10	25	29	26	1	2	20	16	22	4	15	17	28	24	11	18	19	23	14	6
0	9	7	21	5	27	13	8	3	12	10	25	29	26	1	2	20	16	22	4	15	17	28	24	11	18	19	23	14	6
0	8	7	21	5	27	13	9	3	12	10	25	29	26	1	2	20	16	22	4	15	17	28	24	11	18	19	23	14	6
0	8	7	21	5	27	13	9	3	12	10	25	29	26	1	2	20	16	22	4	15	17	28	24	11	18	19	23	14	6
0	8	7	21	5	27	13	9	3	12	10	25	29	26	1	2	20	16	22	4	15	17	28	24	11	18	19	23	14	6
0	8	7	21	5	27	13	9	3	12	10	25	29	26	1	2	20	16	22	4	17	15	28	24	11	18	19	23	14	6
0	8	7	21	5	27	13	9	3	12	10	25	29	26	1	2	20	16	22	4	17	15	28	24	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	2	20	16	22	4	17	15	28	24	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	2	20	16	22	4	17	15	28	24	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	2	20	16	22	4	17	15	28	24	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	2	20	16	22	4	17	15	28	24	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	2	20	16	22	4	17	15	28	24	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	2	20	16	22	4	17	15	28	24	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	20	2	16	22	4	17	15	28	24	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	16	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	16	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	16	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	16	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	16	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	16	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	16	11	18	19	23	14	6
0	13	7	21	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	16	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	10	25	29	26	1	20	2	24	22	4	17	15	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	20	2	24	22	4	17	15	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
0	13	7	16	5	27	8	9	3	12	25	10	29	26	1	15	2	24	22	4	17	20	28	21	11	18	19	23	14	6
