error	steps
229.0	228.0
229.0	229.0
229.0	230.0
229.0	231.0
229.0	232.0
229.0	233.0
229.0	234.0
229.0	235.0
229.0	236.0
229.0	237.0
229.0	238.0
229.0	239.0
229.0	240.0
229.0	241.0
229.0	242.0
229.0	243.0
229.0	244.0
229.0	245.0
229.0	246.0
229.0	247.0
229.0	248.0
229.0	249.0
229.0	250.0
229.0	251.0
229.0	252.0
229.0	253.0
229.0	254.0
229.0	255.0
229.0	256.0
229.0	257.0
229.0	258.0
229.0	259.0
229.0	260.0
229.0	261.0
229.0	262.0
229.0	263.0
229.0	264.0
229.0	265.0
229.0	266.0
229.0	267.0
229.0	268.0
229.0	269.0
229.0	270.0
229.0	271.0
229.0	272.0
229.0	273.0
229.0	274.0
229.0	275.0
229.0	276.0
229.0	277.0
229.0	278.0
229.0	279.0
229.0	280.0
229.0	281.0
229.0	282.0
229.0	283.0
229.0	284.0
229.0	285.0
229.0	286.0
229.0	287.0
229.0	288.0
229.0	289.0
229.0	290.0
229.0	291.0
229.0	292.0
229.0	293.0
229.0	294.0
229.0	295.0
229.0	296.0
229.0	297.0
229.0	298.0
229.0	299.0
229.0	300.0
229.0	301.0
229.0	302.0
229.0	303.0
229.0	304.0
229.0	305.0
229.0	306.0
229.0	307.0
229.0	308.0
229.0	309.0
229.0	310.0
229.0	311.0
229.0	312.0
229.0	313.0
229.0	314.0
229.0	315.0
229.0	316.0
229.0	317.0
229.0	318.0
229.0	319.0
229.0	320.0
229.0	321.0
229.0	322.0
229.0	323.0
229.0	324.0
229.0	325.0
229.0	326.0
229.0	327.0
229.0	328.0
229.0	329.0
229.0	330.0
229.0	331.0
229.0	332.0
229.0	333.0
229.0	334.0
229.0	335.0
229.0	336.0
229.0	337.0
229.0	338.0
229.0	339.0
229.0	340.0
229.0	341.0
229.0	342.0
229.0	343.0
229.0	344.0
229.0	345.0
229.0	346.0
229.0	347.0
229.0	348.0
229.0	349.0
229.0	350.0
229.0	351.0
229.0	352.0
229.0	353.0
229.0	354.0
229.0	355.0
229.0	356.0
229.0	357.0
229.0	358.0
229.0	359.0
229.0	360.0
229.0	361.0
229.0	362.0
229.0	363.0
229.0	364.0
229.0	365.0
229.0	366.0
229.0	367.0
229.0	368.0
229.0	369.0
229.0	370.0
229.0	371.0
229.0	372.0
229.0	373.0
229.0	374.0
229.0	375.0
229.0	376.0
229.0	377.0
229.0	378.0
229.0	379.0
229.0	380.0
229.0	381.0
229.0	382.0
229.0	383.0
229.0	384.0
229.0	385.0
229.0	386.0
229.0	387.0
229.0	388.0
229.0	389.0
229.0	390.0
229.0	391.0
229.0	392.0
229.0	393.0
229.0	394.0
229.0	395.0
229.0	396.0
229.0	397.0
229.0	398.0
229.0	399.0
229.0	400.0
229.0	401.0
229.0	402.0
229.0	403.0
229.0	404.0
229.0	405.0
229.0	406.0
229.0	407.0
229.0	408.0
229.0	409.0
229.0	410.0
229.0	411.0
229.0	412.0
229.0	413.0
229.0	414.0
229.0	415.0
229.0	416.0
229.0	417.0
229.0	418.0
229.0	419.0
229.0	420.0
229.0	421.0
229.0	422.0
229.0	423.0
229.0	424.0
229.0	425.0
229.0	426.0
229.0	427.0
229.0	428.0
229.0	429.0
229.0	430.0
229.0	431.0
229.0	432.0
229.0	433.0
229.0	434.0
229.0	435.0
229.0	436.0
229.0	437.0
229.0	438.0
229.0	439.0
229.0	440.0
229.0	441.0
229.0	442.0
229.0	443.0
229.0	444.0
229.0	445.0
229.0	446.0
229.0	447.0
229.0	448.0
229.0	449.0
229.0	450.0
229.0	451.0
229.0	452.0
229.0	453.0
229.0	454.0
229.0	455.0
229.0	456.0
229.0	457.0
229.0	458.0
229.0	459.0
229.0	460.0
229.0	461.0
229.0	462.0
229.0	463.0
229.0	464.0
229.0	465.0
229.0	466.0
229.0	467.0
229.0	468.0
229.0	469.0
229.0	470.0
229.0	471.0
229.0	472.0
229.0	473.0
229.0	474.0
229.0	475.0
229.0	476.0
229.0	477.0
229.0	478.0
229.0	479.0
229.0	480.0
229.0	481.0
229.0	482.0
229.0	483.0
229.0	484.0
229.0	485.0
229.0	486.0
229.0	487.0
229.0	488.0
229.0	489.0
229.0	490.0
229.0	491.0
229.0	492.0
229.0	493.0
229.0	494.0
229.0	495.0
229.0	496.0
229.0	497.0
229.0	498.0
229.0	499.0
229.0	500.0
229.0	501.0
229.0	502.0
229.0	503.0
229.0	504.0
229.0	505.0
229.0	506.0
229.0	507.0
229.0	508.0
229.0	509.0
229.0	510.0
229.0	511.0
229.0	512.0
229.0	513.0
229.0	514.0
229.0	515.0
229.0	516.0
229.0	517.0
229.0	518.0
229.0	519.0
229.0	520.0
229.0	521.0
229.0	522.0
229.0	523.0
229.0	524.0
229.0	525.0
229.0	526.0
229.0	527.0
229.0	528.0
229.0	529.0
229.0	530.0
229.0	531.0
229.0	532.0
229.0	533.0
229.0	534.0
229.0	535.0
229.0	536.0
229.0	537.0
229.0	538.0
229.0	539.0
229.0	540.0
229.0	541.0
229.0	542.0
229.0	543.0
229.0	544.0
229.0	545.0
229.0	546.0
229.0	547.0
229.0	548.0
229.0	549.0
229.0	550.0
229.0	551.0
229.0	552.0
229.0	553.0
229.0	554.0
229.0	555.0
229.0	556.0
229.0	557.0
229.0	558.0
229.0	559.0
229.0	560.0
229.0	561.0
229.0	562.0
229.0	563.0
229.0	564.0
229.0	565.0
229.0	566.0
229.0	567.0
229.0	568.0
229.0	569.0
229.0	570.0
229.0	571.0
229.0	572.0
229.0	573.0
229.0	574.0
229.0	575.0
229.0	576.0
229.0	577.0
229.0	578.0
229.0	579.0
229.0	580.0
229.0	581.0
229.0	582.0
229.0	583.0
229.0	584.0
229.0	585.0
229.0	586.0
229.0	587.0
229.0	588.0
229.0	589.0
229.0	590.0
229.0	591.0
229.0	592.0
229.0	593.0
229.0	594.0
229.0	595.0
229.0	596.0
229.0	597.0
229.0	598.0
229.0	599.0
229.0	600.0
229.0	601.0
229.0	602.0
229.0	603.0
229.0	604.0
229.0	605.0
229.0	606.0
229.0	607.0
229.0	608.0
229.0	609.0
229.0	610.0
229.0	611.0
229.0	612.0
229.0	613.0
229.0	614.0
229.0	615.0
229.0	616.0
229.0	617.0
229.0	618.0
229.0	619.0
229.0	620.0
229.0	621.0
229.0	622.0
229.0	623.0
229.0	624.0
229.0	625.0
229.0	626.0
229.0	627.0
229.0	628.0
229.0	629.0
229.0	630.0
229.0	631.0
229.0	632.0
229.0	633.0
229.0	634.0
229.0	635.0
229.0	636.0
229.0	637.0
229.0	638.0
229.0	639.0
229.0	640.0
229.0	641.0
229.0	642.0
229.0	643.0
229.0	644.0
229.0	645.0
229.0	646.0
229.0	647.0
229.0	648.0
229.0	649.0
229.0	650.0
229.0	651.0
229.0	652.0
229.0	653.0
229.0	654.0
229.0	655.0
229.0	656.0
229.0	657.0
229.0	658.0
229.0	659.0
229.0	660.0
229.0	661.0
229.0	662.0
229.0	663.0
229.0	664.0
229.0	665.0
229.0	666.0
229.0	667.0
229.0	668.0
229.0	669.0
229.0	670.0
229.0	671.0
229.0	672.0
229.0	673.0
229.0	674.0
229.0	675.0
229.0	676.0
229.0	677.0
229.0	678.0
229.0	679.0
229.0	680.0
229.0	681.0
229.0	682.0
229.0	683.0
229.0	684.0
229.0	685.0
229.0	686.0
229.0	687.0
229.0	688.0
229.0	689.0
229.0	690.0
229.0	691.0
229.0	692.0
229.0	693.0
229.0	694.0
229.0	695.0
229.0	696.0
229.0	697.0
229.0	698.0
229.0	699.0
229.0	700.0
229.0	701.0
229.0	702.0
229.0	703.0
229.0	704.0
229.0	705.0
229.0	706.0
229.0	707.0
229.0	708.0
229.0	709.0
229.0	710.0
229.0	711.0
229.0	712.0
229.0	713.0
229.0	714.0
229.0	715.0
229.0	716.0
229.0	717.0
229.0	718.0
229.0	719.0
229.0	720.0
229.0	721.0
229.0	722.0
229.0	723.0
229.0	724.0
229.0	725.0
229.0	726.0
229.0	727.0
229.0	728.0
229.0	729.0
229.0	730.0
229.0	731.0
229.0	732.0
229.0	733.0
229.0	734.0
229.0	735.0
229.0	736.0
229.0	737.0
229.0	738.0
229.0	739.0
229.0	740.0
229.0	741.0
229.0	742.0
229.0	743.0
229.0	744.0
229.0	745.0
229.0	746.0
229.0	747.0
229.0	748.0
229.0	749.0
229.0	750.0
229.0	751.0
229.0	752.0
229.0	753.0
229.0	754.0
229.0	755.0
229.0	756.0
229.0	757.0
229.0	758.0
229.0	759.0
229.0	760.0
229.0	761.0
229.0	762.0
229.0	763.0
229.0	764.0
229.0	765.0
229.0	766.0
229.0	767.0
229.0	768.0
229.0	769.0
229.0	770.0
229.0	771.0
229.0	772.0
229.0	773.0
229.0	774.0
229.0	775.0
229.0	776.0
229.0	777.0
229.0	778.0
229.0	779.0
229.0	780.0
229.0	781.0
229.0	782.0
229.0	783.0
229.0	784.0
229.0	785.0
229.0	786.0
229.0	787.0
229.0	788.0
229.0	789.0
229.0	790.0
229.0	791.0
229.0	792.0
229.0	793.0
229.0	794.0
229.0	795.0
229.0	796.0
229.0	797.0
229.0	798.0
229.0	799.0
229.0	800.0
229.0	801.0
229.0	802.0
229.0	803.0
229.0	804.0
229.0	805.0
229.0	806.0
229.0	807.0
229.0	808.0
229.0	809.0
229.0	810.0
229.0	811.0
229.0	812.0
229.0	813.0
229.0	814.0
229.0	815.0
229.0	816.0
229.0	817.0
229.0	818.0
229.0	819.0
229.0	820.0
229.0	821.0
229.0	822.0
229.0	823.0
229.0	824.0
229.0	825.0
229.0	826.0
229.0	827.0
229.0	828.0
229.0	829.0
229.0	830.0
229.0	831.0
229.0	832.0
229.0	833.0
229.0	834.0
229.0	835.0
229.0	836.0
229.0	837.0
229.0	838.0
229.0	839.0
229.0	840.0
229.0	841.0
229.0	842.0
229.0	843.0
229.0	844.0
229.0	845.0
229.0	846.0
229.0	847.0
229.0	848.0
229.0	849.0
229.0	850.0
229.0	851.0
229.0	852.0
229.0	853.0
229.0	854.0
229.0	855.0
229.0	856.0
229.0	857.0
229.0	858.0
229.0	859.0
229.0	860.0
229.0	861.0
229.0	862.0
229.0	863.0
229.0	864.0
229.0	865.0
229.0	866.0
229.0	867.0
229.0	868.0
229.0	869.0
229.0	870.0
229.0	871.0
229.0	872.0
229.0	873.0
229.0	874.0
229.0	875.0
229.0	876.0
229.0	877.0
229.0	878.0
229.0	879.0
229.0	880.0
229.0	881.0
229.0	882.0
229.0	883.0
229.0	884.0
229.0	885.0
229.0	886.0
229.0	887.0
229.0	888.0
229.0	889.0
229.0	890.0
229.0	891.0
229.0	892.0
229.0	893.0
229.0	894.0
229.0	895.0
229.0	896.0
229.0	897.0
229.0	898.0
229.0	899.0
229.0	900.0
229.0	901.0
229.0	902.0
229.0	903.0
229.0	904.0
229.0	905.0
229.0	906.0
229.0	907.0
229.0	908.0
229.0	909.0
229.0	910.0
229.0	911.0
229.0	912.0
229.0	913.0
229.0	914.0
229.0	915.0
229.0	916.0
229.0	917.0
229.0	918.0
229.0	919.0
229.0	920.0
229.0	921.0
229.0	922.0
229.0	923.0
229.0	924.0
229.0	925.0
229.0	926.0
229.0	927.0
229.0	928.0
229.0	929.0
229.0	930.0
229.0	931.0
229.0	932.0
229.0	933.0
229.0	934.0
229.0	935.0
229.0	936.0
229.0	937.0
229.0	938.0
229.0	939.0
229.0	940.0
229.0	941.0
229.0	942.0
229.0	943.0
229.0	944.0
229.0	945.0
229.0	946.0
229.0	947.0
229.0	948.0
229.0	949.0
229.0	950.0
229.0	951.0
229.0	952.0
229.0	953.0
229.0	954.0
229.0	955.0
229.0	956.0
229.0	957.0
229.0	958.0
229.0	959.0
229.0	960.0
229.0	961.0
229.0	962.0
229.0	963.0
229.0	964.0
229.0	965.0
229.0	966.0
229.0	967.0
229.0	968.0
229.0	969.0
229.0	970.0
229.0	971.0
229.0	972.0
229.0	973.0
229.0	974.0
229.0	975.0
229.0	976.0
229.0	977.0
229.0	978.0
229.0	979.0
229.0	980.0
229.0	981.0
229.0	982.0
229.0	983.0
229.0	984.0
229.0	985.0
229.0	986.0
229.0	987.0
229.0	988.0
229.0	989.0
229.0	990.0
229.0	991.0
229.0	992.0
229.0	993.0
229.0	994.0
229.0	995.0
229.0	996.0
229.0	997.0
229.0	998.0
229.0	999.0
229.0	1000.0
229.0	1001.0
229.0	1002.0
229.0	1003.0
229.0	1004.0
229.0	1005.0
229.0	1006.0
229.0	1007.0
229.0	1008.0
229.0	1009.0
