0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
0	11	2	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	20	23	22	9	21
0	11	2	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	20	23	22	9	21
0	11	2	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	20	23	22	9	21
0	11	2	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	11	10	16	19	1	3	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
0	2	3	10	16	19	1	11	4	5	13	15	14	6	12	7	8	17	18	21	23	22	9	20
