0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
7	2	18	0	12	4	25	22	14	26	3	8	27	13	15	6	11	10	17	16	19	23	24	21	20	1	5	9
7	2	18	0	12	4	25	22	14	26	3	8	27	13	15	6	11	10	17	16	19	23	24	21	20	1	5	9
7	2	18	3	12	4	25	22	14	26	0	8	27	13	15	6	11	10	17	16	19	23	24	21	20	1	5	9
7	14	18	3	12	4	25	22	2	26	0	8	27	13	15	6	11	10	17	16	19	23	24	21	20	1	5	9
7	14	18	3	12	4	25	22	2	26	0	8	27	13	15	6	11	10	17	16	19	23	24	21	20	5	1	9
7	14	18	3	12	4	25	22	2	26	0	8	27	19	15	6	11	10	17	16	13	23	24	21	20	5	1	9
7	14	18	3	12	4	25	22	2	26	0	8	27	19	15	24	11	10	17	16	13	23	6	21	20	5	1	9
7	14	18	3	12	4	25	22	2	26	0	8	16	19	15	24	11	10	17	27	13	23	6	21	20	5	1	9
7	14	18	3	12	4	25	22	2	26	0	8	16	19	23	24	11	10	17	27	13	15	6	21	20	5	1	9
7	14	18	3	12	4	25	23	2	26	0	8	16	19	22	24	11	10	17	27	13	15	6	21	20	5	1	9
23	14	18	3	12	4	25	7	2	26	0	8	16	19	22	24	11	10	17	27	13	15	6	21	20	5	1	9
23	14	18	3	12	4	25	7	2	26	0	8	16	19	22	24	11	10	17	27	13	15	6	21	20	5	1	9
23	14	18	3	12	4	25	7	2	26	0	8	16	19	22	24	11	10	17	27	13	15	6	21	5	20	1	9
23	14	18	3	12	4	25	7	2	26	0	8	16	19	22	24	11	10	17	27	13	15	6	21	5	20	1	9
23	14	18	3	12	4	25	7	2	26	0	8	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	14	18	3	12	4	25	7	2	26	0	8	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	14	18	8	12	4	25	7	2	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	14	18	8	12	4	25	7	2	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	14	18	8	12	4	25	7	2	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	14	18	8	12	4	25	7	2	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	14	18	8	12	4	25	7	2	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	26	18	8	12	4	25	7	2	14	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	26	18	8	12	4	25	7	2	14	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	26	18	8	12	4	25	7	2	14	3	0	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	24	11	10	17	27	19	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	6	11	10	17	27	13	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	24	11	10	17	27	19	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	6	11	10	17	27	13	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	24	11	10	17	27	19	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	6	11	10	17	27	13	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	24	11	10	17	27	19	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	3	0	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	13	22	6	11	10	17	27	19	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	6	11	10	17	27	13	15	24	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	14	26	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
23	2	18	8	12	4	25	7	26	14	0	3	9	19	22	24	11	10	17	27	13	15	6	21	5	20	1	16
