0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55
16	13	19	15	12	28	32	5	11	29	24	35	20	25	2	7	3	42	34	45	4	51	52	54	0	10	39	6	1	9	17	53	27	41	18	31	30	47	50	26	21	33	36	40	38	43	23	37	48	44	49	8	22	55	14	46
16	13	19	15	12	28	32	5	11	29	7	35	20	25	2	24	3	42	34	45	4	51	52	54	0	10	39	6	1	9	17	53	27	41	18	31	30	47	50	26	21	33	36	40	38	43	23	37	48	44	49	8	22	55	14	46
16	13	19	15	12	28	32	5	11	29	7	35	20	25	2	24	3	42	34	45	4	51	52	54	0	10	39	6	1	9	17	53	27	41	18	36	30	47	50	26	21	33	31	40	38	43	23	37	48	44	49	8	22	55	14	46
16	13	19	15	12	28	32	5	11	29	7	35	20	25	2	24	3	42	34	45	4	51	52	54	0	10	39	6	1	9	17	53	27	41	18	36	30	47	50	26	21	33	31	40	38	43	23	37	48	44	49	8	22	55	14	46
16	13	19	15	12	28	32	5	11	29	7	42	20	25	2	24	3	35	34	45	4	51	52	54	0	10	39	6	1	9	17	53	27	41	18	36	30	47	50	26	21	33	31	40	38	43	23	37	48	44	49	8	22	55	14	46
16	11	19	15	12	28	32	5	13	29	7	42	20	25	2	24	3	35	34	45	4	51	52	54	0	10	39	6	1	9	17	53	27	41	18	36	30	47	50	26	21	33	31	40	38	43	23	37	48	44	49	8	22	55	14	46
16	11	19	15	12	28	32	5	13	29	7	42	20	25	2	24	3	35	34	45	4	51	52	54	0	10	39	6	1	9	17	53	41	27	18	36	30	47	50	26	21	33	31	40	38	43	23	37	48	44	49	8	22	55	14	46
16	11	19	15	12	28	32	5	13	29	7	42	20	25	2	24	3	35	34	45	4	51	52	54	0	10	39	6	1	9	17	53	41	27	18	36	30	47	50	26	21	33	31	40	38	43	23	37	48	44	22	8	49	55	14	46
16	11	19	15	12	28	32	5	13	29	7	42	20	25	2	24	3	35	34	45	4	51	52	54	0	10	39	6	1	9	17	53	41	27	18	36	30	47	50	26	21	33	31	40	38	43	23	37	48	44	22	8	49	55	14	46
16	11	19	15	12	28	32	5	13	29	7	42	20	25	2	24	3	35	34	45	4	51	52	54	0	10	18	6	1	9	17	53	41	27	39	36	30	47	50	26	21	33	31	40	38	43	23	37	48	44	22	8	49	55	14	46
16	11	19	15	12	28	32	5	13	29	7	42	20	25	2	24	3	35	54	45	4	51	52	34	0	10	18	6	1	9	17	53	41	27	39	36	30	47	50	26	21	33	31	40	38	43	23	37	48	44	22	8	49	55	14	46
16	11	19	15	12	28	32	5	13	29	7	42	20	25	2	24	3	35	54	4	45	51	52	34	0	10	18	6	1	9	17	53	41	27	39	36	30	47	50	26	21	33	31	40	38	43	23	37	48	44	22	8	49	55	14	46
16	11	19	15	12	28	32	5	13	29	7	42	20	25	2	24	3	35	54	4	45	1	52	34	0	10	18	6	51	9	17	53	41	27	39	36	30	47	50	26	21	33	31	40	38	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	28	32	5	13	29	7	42	20	25	2	24	3	35	54	4	45	1	52	34	0	10	18	6	51	9	17	53	41	27	39	36	30	47	50	26	21	33	31	40	38	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	28	32	5	13	29	7	42	20	25	2	24	3	35	54	4	45	1	52	34	0	10	18	6	51	9	17	53	41	27	39	36	30	47	50	26	21	33	31	40	38	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	28	32	5	13	29	7	42	20	25	2	24	3	35	54	4	45	1	52	34	0	10	18	6	51	9	17	53	41	27	39	36	30	38	50	26	21	33	31	40	47	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	28	32	5	13	29	7	42	20	25	2	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	30	38	50	26	21	6	31	40	47	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	28	32	5	13	29	7	42	20	25	2	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	30	38	50	26	21	6	31	40	47	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	28	32	5	13	29	7	42	20	25	2	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	30	38	50	26	21	6	31	40	47	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	28	32	5	29	13	7	42	20	25	2	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	30	38	50	26	21	6	31	40	47	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	28	32	5	29	13	7	42	20	25	2	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	30	38	50	26	21	6	31	40	47	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	28	32	5	29	13	7	42	25	20	2	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	30	38	50	26	21	6	31	40	47	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	28	32	5	29	13	7	42	25	20	2	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	30	38	50	26	21	6	31	40	47	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	28	32	5	29	13	7	42	25	20	2	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	30	38	50	26	21	6	31	40	47	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	32	28	5	29	13	7	42	25	20	2	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	30	38	50	26	21	6	31	40	47	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	32	28	5	29	13	7	42	25	20	2	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	30	38	50	26	21	6	31	40	47	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	32	28	5	29	13	7	42	25	20	2	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	40	38	50	26	21	6	31	30	47	43	23	37	48	44	22	8	49	55	14	46
16	11	19	12	15	32	28	5	29	13	7	42	25	20	2	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	40	38	43	26	21	6	31	30	47	50	23	37	48	44	22	8	49	55	14	46
16	11	5	12	15	32	28	19	29	13	7	42	25	20	2	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	40	38	43	26	21	6	31	30	47	50	23	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	7	42	25	20	12	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	40	38	43	26	21	6	31	30	47	50	23	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	7	42	25	20	12	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	40	38	43	26	21	6	31	30	47	50	23	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	7	42	25	20	12	24	3	35	54	4	45	1	52	34	0	10	18	33	51	9	17	53	41	27	39	36	40	38	43	26	21	6	31	30	47	50	23	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	7	42	25	20	12	24	3	35	54	4	45	1	52	34	0	41	18	33	51	9	17	53	10	27	39	36	40	38	43	26	21	6	31	30	47	50	23	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	7	42	25	20	12	24	3	35	0	4	45	1	52	34	54	41	18	33	51	9	17	53	10	27	39	36	40	38	43	26	21	6	31	30	47	50	23	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	7	42	25	20	12	24	3	35	0	4	45	1	52	34	54	41	18	33	51	9	17	53	10	27	39	36	40	38	43	26	21	6	31	30	47	50	23	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	7	42	25	20	12	24	3	35	0	4	45	1	52	34	54	41	18	33	51	9	17	53	10	27	39	36	40	38	43	26	21	6	31	30	47	50	23	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	7	42	25	20	12	24	3	35	0	4	45	1	52	34	54	41	18	33	51	9	17	53	10	27	39	36	40	38	43	26	21	6	31	30	47	50	23	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	7	42	25	20	12	24	3	35	0	4	45	1	52	34	54	41	18	33	51	9	17	53	10	27	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	7	42	25	20	12	24	3	35	0	4	45	1	52	34	54	41	18	33	51	9	17	53	10	27	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	7	42	25	20	12	24	3	35	0	4	45	1	52	34	54	41	18	33	51	9	17	10	53	27	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	7	42	25	20	12	24	3	35	0	4	45	1	52	34	54	41	18	33	51	9	17	10	53	27	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	42	7	25	20	12	24	3	35	0	4	45	1	52	34	54	41	18	33	51	9	17	10	53	27	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	42	7	25	20	12	24	3	35	0	4	45	1	52	34	54	41	18	33	51	9	17	10	53	27	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	42	7	25	20	12	24	3	35	0	4	45	1	52	34	54	41	18	33	51	9	17	10	53	27	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	11	5	2	15	32	28	19	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	18	33	51	9	17	10	53	27	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	18	33	51	9	17	10	53	27	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	32	28	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	28	32	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	28	32	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	28	32	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	28	32	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	10	53	18	39	36	40	38	43	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	28	32	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	43	53	18	39	36	40	38	10	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	28	32	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	43	53	18	39	36	40	38	10	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	28	32	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	43	53	18	39	36	40	38	10	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	28	32	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	43	53	18	39	36	40	38	10	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
16	19	5	2	15	28	32	11	29	13	42	7	25	20	12	24	3	34	0	4	45	1	52	35	54	41	27	33	51	9	17	43	53	18	39	36	40	38	10	26	21	6	31	30	47	23	50	37	48	44	22	8	49	55	14	46
