0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
0	1	17	25	5	20	6	13	15	2	12	27	28	8	7	3	16	10	23	18	4	22	29	21	14	19	26	11	9	24
0	1	17	25	5	20	6	13	15	2	12	27	28	8	7	3	16	10	23	18	4	22	29	21	14	19	26	11	9	24
0	1	17	25	5	20	6	13	15	2	12	27	28	8	7	3	16	10	23	18	4	22	29	21	14	19	26	11	9	24
0	1	17	25	5	20	6	13	15	2	12	27	28	8	7	3	16	10	23	18	4	22	29	21	14	19	26	11	9	24
0	1	17	25	5	20	6	13	15	2	12	27	28	8	7	3	16	10	14	18	4	22	29	21	23	19	26	11	9	24
0	1	17	25	5	20	6	13	15	2	12	27	28	8	7	3	16	10	14	18	4	22	29	21	23	19	26	11	9	24
0	1	17	25	5	20	6	13	15	2	12	27	28	8	7	3	16	10	14	18	4	22	29	21	23	19	26	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	18	4	22	29	21	23	19	26	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	18	26	22	29	21	23	19	4	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	18	26	22	29	21	23	19	4	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	29	21	23	18	4	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	29	21	23	18	4	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	29	21	23	18	4	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	29	21	23	18	4	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	29	21	23	18	4	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	29	21	23	18	4	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	29	21	23	18	4	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	29	21	23	18	4	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	29	21	23	18	4	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	29	21	23	18	4	11	9	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	9	21	23	18	4	11	29	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	9	21	23	18	4	11	29	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	9	21	23	18	4	11	29	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	9	21	23	18	4	11	29	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	9	21	23	18	4	11	29	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	9	21	23	18	4	11	29	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	9	21	23	18	4	11	29	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	9	21	23	18	4	11	29	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	9	21	23	18	4	11	29	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	9	21	23	18	4	11	29	24
0	1	17	20	5	25	6	13	15	2	12	27	28	8	7	3	16	10	14	19	26	22	9	21	23	18	4	11	29	24
0	1	17	20	5	25	6	13	15	16	12	27	28	8	7	3	2	10	14	19	26	22	9	21	23	18	4	11	29	24
0	1	17	20	5	25	6	13	15	16	12	27	28	8	7	3	2	10	14	19	26	22	9	24	23	18	4	11	29	21
0	1	17	20	5	25	6	13	15	16	12	27	28	8	7	3	2	10	14	19	26	22	9	24	23	18	4	11	29	21
0	1	17	20	5	25	6	13	15	16	12	27	28	8	7	3	2	10	14	19	26	22	9	24	23	18	4	11	29	21
0	1	17	20	5	25	6	13	15	16	12	27	28	8	7	3	2	10	14	19	26	22	9	24	23	18	4	11	29	21
0	1	17	20	5	25	6	13	15	16	12	27	28	8	7	3	2	10	14	19	26	22	9	24	23	18	4	11	29	21
0	1	17	20	5	25	6	13	15	16	12	27	28	8	7	3	2	10	14	19	26	22	9	24	23	18	4	11	29	21
0	1	17	20	5	25	6	13	15	16	12	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	16	12	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	16	12	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	14	18	26	22	9	24	23	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
0	1	17	20	5	25	6	13	15	12	16	27	28	8	7	3	2	10	23	18	26	22	9	24	14	19	4	11	29	21
