error	steps
9.0	290.0
9.0	291.0
9.0	292.0
9.0	293.0
9.0	294.0
9.0	295.0
9.0	296.0
9.0	297.0
9.0	298.0
9.0	299.0
9.0	300.0
9.0	301.0
9.0	302.0
9.0	303.0
9.0	304.0
9.0	305.0
9.0	306.0
9.0	307.0
9.0	308.0
9.0	309.0
9.0	310.0
9.0	311.0
9.0	312.0
9.0	313.0
9.0	314.0
9.0	315.0
9.0	316.0
9.0	317.0
9.0	318.0
9.0	319.0
9.0	320.0
9.0	321.0
9.0	322.0
9.0	323.0
9.0	324.0
9.0	325.0
9.0	326.0
9.0	327.0
9.0	328.0
9.0	329.0
9.0	330.0
9.0	331.0
9.0	332.0
9.0	333.0
9.0	334.0
9.0	335.0
9.0	336.0
9.0	337.0
9.0	338.0
9.0	339.0
9.0	340.0
9.0	341.0
9.0	342.0
9.0	343.0
9.0	344.0
9.0	345.0
9.0	346.0
9.0	347.0
9.0	348.0
9.0	349.0
9.0	350.0
9.0	351.0
9.0	352.0
9.0	353.0
9.0	354.0
9.0	355.0
9.0	356.0
9.0	357.0
9.0	358.0
9.0	359.0
9.0	360.0
9.0	361.0
9.0	362.0
9.0	363.0
9.0	364.0
9.0	365.0
9.0	366.0
9.0	367.0
9.0	368.0
9.0	369.0
9.0	370.0
9.0	371.0
9.0	372.0
9.0	373.0
9.0	374.0
9.0	375.0
9.0	376.0
9.0	377.0
9.0	378.0
9.0	379.0
9.0	380.0
9.0	381.0
9.0	382.0
9.0	383.0
9.0	384.0
9.0	385.0
9.0	386.0
9.0	387.0
9.0	388.0
9.0	389.0
9.0	390.0
9.0	391.0
9.0	392.0
9.0	393.0
9.0	394.0
9.0	395.0
9.0	396.0
9.0	397.0
9.0	398.0
9.0	399.0
9.0	400.0
9.0	401.0
9.0	402.0
9.0	403.0
9.0	404.0
9.0	405.0
9.0	406.0
9.0	407.0
9.0	408.0
9.0	409.0
9.0	410.0
9.0	411.0
9.0	412.0
9.0	413.0
9.0	414.0
9.0	415.0
9.0	416.0
9.0	417.0
9.0	418.0
9.0	419.0
9.0	420.0
9.0	421.0
9.0	422.0
9.0	423.0
9.0	424.0
9.0	425.0
9.0	426.0
9.0	427.0
9.0	428.0
9.0	429.0
9.0	430.0
9.0	431.0
9.0	432.0
9.0	433.0
9.0	434.0
9.0	435.0
9.0	436.0
9.0	437.0
9.0	438.0
9.0	439.0
9.0	440.0
9.0	441.0
9.0	442.0
9.0	443.0
9.0	444.0
9.0	445.0
9.0	446.0
9.0	447.0
9.0	448.0
9.0	449.0
9.0	450.0
9.0	451.0
9.0	452.0
9.0	453.0
9.0	454.0
9.0	455.0
9.0	456.0
9.0	457.0
9.0	458.0
9.0	459.0
9.0	460.0
9.0	461.0
9.0	462.0
9.0	463.0
9.0	464.0
9.0	465.0
9.0	466.0
9.0	467.0
9.0	468.0
9.0	469.0
9.0	470.0
9.0	471.0
9.0	472.0
9.0	473.0
9.0	474.0
9.0	475.0
9.0	476.0
9.0	477.0
9.0	478.0
9.0	479.0
9.0	480.0
9.0	481.0
9.0	482.0
9.0	483.0
9.0	484.0
9.0	485.0
9.0	486.0
9.0	487.0
9.0	488.0
9.0	489.0
9.0	490.0
9.0	491.0
9.0	492.0
9.0	493.0
9.0	494.0
9.0	495.0
9.0	496.0
9.0	497.0
9.0	498.0
9.0	499.0
9.0	500.0
9.0	501.0
9.0	502.0
9.0	503.0
9.0	504.0
9.0	505.0
9.0	506.0
9.0	507.0
9.0	508.0
9.0	509.0
9.0	510.0
9.0	511.0
9.0	512.0
9.0	513.0
9.0	514.0
9.0	515.0
9.0	516.0
9.0	517.0
9.0	518.0
9.0	519.0
9.0	520.0
9.0	521.0
9.0	522.0
9.0	523.0
9.0	524.0
9.0	525.0
9.0	526.0
9.0	527.0
9.0	528.0
9.0	529.0
9.0	530.0
9.0	531.0
9.0	532.0
9.0	533.0
9.0	534.0
9.0	535.0
9.0	536.0
9.0	537.0
9.0	538.0
9.0	539.0
9.0	540.0
9.0	541.0
9.0	542.0
9.0	543.0
9.0	544.0
9.0	545.0
9.0	546.0
9.0	547.0
9.0	548.0
9.0	549.0
9.0	550.0
9.0	551.0
9.0	552.0
9.0	553.0
9.0	554.0
9.0	555.0
9.0	556.0
9.0	557.0
9.0	558.0
9.0	559.0
9.0	560.0
9.0	561.0
9.0	562.0
9.0	563.0
9.0	564.0
9.0	565.0
9.0	566.0
9.0	567.0
9.0	568.0
9.0	569.0
9.0	570.0
9.0	571.0
9.0	572.0
9.0	573.0
9.0	574.0
9.0	575.0
9.0	576.0
9.0	577.0
9.0	578.0
9.0	579.0
9.0	580.0
9.0	581.0
9.0	582.0
9.0	583.0
9.0	584.0
9.0	585.0
9.0	586.0
9.0	587.0
9.0	588.0
9.0	589.0
9.0	590.0
9.0	591.0
9.0	592.0
9.0	593.0
9.0	594.0
9.0	595.0
9.0	596.0
9.0	597.0
9.0	598.0
9.0	599.0
9.0	600.0
9.0	601.0
9.0	602.0
9.0	603.0
9.0	604.0
9.0	605.0
9.0	606.0
9.0	607.0
9.0	608.0
9.0	609.0
9.0	610.0
9.0	611.0
9.0	612.0
9.0	613.0
9.0	614.0
9.0	615.0
9.0	616.0
9.0	617.0
9.0	618.0
9.0	619.0
9.0	620.0
9.0	621.0
9.0	622.0
9.0	623.0
9.0	624.0
9.0	625.0
9.0	626.0
9.0	627.0
9.0	628.0
9.0	629.0
9.0	630.0
9.0	631.0
9.0	632.0
9.0	633.0
9.0	634.0
9.0	635.0
9.0	636.0
9.0	637.0
9.0	638.0
9.0	639.0
9.0	640.0
9.0	641.0
9.0	642.0
9.0	643.0
9.0	644.0
9.0	645.0
9.0	646.0
9.0	647.0
9.0	648.0
9.0	649.0
9.0	650.0
9.0	651.0
9.0	652.0
9.0	653.0
9.0	654.0
9.0	655.0
9.0	656.0
9.0	657.0
9.0	658.0
9.0	659.0
9.0	660.0
9.0	661.0
9.0	662.0
9.0	663.0
9.0	664.0
9.0	665.0
9.0	666.0
9.0	667.0
9.0	668.0
9.0	669.0
9.0	670.0
9.0	671.0
9.0	672.0
9.0	673.0
9.0	674.0
9.0	675.0
9.0	676.0
9.0	677.0
9.0	678.0
9.0	679.0
9.0	680.0
9.0	681.0
9.0	682.0
9.0	683.0
9.0	684.0
9.0	685.0
9.0	686.0
9.0	687.0
9.0	688.0
9.0	689.0
9.0	690.0
9.0	691.0
9.0	692.0
9.0	693.0
9.0	694.0
9.0	695.0
9.0	696.0
9.0	697.0
9.0	698.0
9.0	699.0
9.0	700.0
9.0	701.0
9.0	702.0
9.0	703.0
9.0	704.0
9.0	705.0
9.0	706.0
9.0	707.0
9.0	708.0
9.0	709.0
9.0	710.0
9.0	711.0
9.0	712.0
9.0	713.0
9.0	714.0
9.0	715.0
9.0	716.0
9.0	717.0
9.0	718.0
9.0	719.0
9.0	720.0
9.0	721.0
9.0	722.0
9.0	723.0
9.0	724.0
9.0	725.0
9.0	726.0
9.0	727.0
9.0	728.0
9.0	729.0
9.0	730.0
9.0	731.0
9.0	732.0
9.0	733.0
9.0	734.0
9.0	735.0
9.0	736.0
9.0	737.0
9.0	738.0
9.0	739.0
9.0	740.0
9.0	741.0
9.0	742.0
9.0	743.0
9.0	744.0
9.0	745.0
9.0	746.0
9.0	747.0
9.0	748.0
9.0	749.0
9.0	750.0
9.0	751.0
9.0	752.0
9.0	753.0
9.0	754.0
9.0	755.0
9.0	756.0
9.0	757.0
9.0	758.0
9.0	759.0
9.0	760.0
9.0	761.0
9.0	762.0
9.0	763.0
9.0	764.0
9.0	765.0
9.0	766.0
9.0	767.0
9.0	768.0
9.0	769.0
9.0	770.0
9.0	771.0
9.0	772.0
9.0	773.0
9.0	774.0
9.0	775.0
9.0	776.0
9.0	777.0
9.0	778.0
9.0	779.0
9.0	780.0
9.0	781.0
9.0	782.0
9.0	783.0
9.0	784.0
9.0	785.0
9.0	786.0
9.0	787.0
9.0	788.0
9.0	789.0
9.0	790.0
9.0	791.0
9.0	792.0
9.0	793.0
9.0	794.0
9.0	795.0
9.0	796.0
9.0	797.0
9.0	798.0
9.0	799.0
9.0	800.0
9.0	801.0
9.0	802.0
9.0	803.0
9.0	804.0
9.0	805.0
9.0	806.0
9.0	807.0
9.0	808.0
9.0	809.0
9.0	810.0
9.0	811.0
9.0	812.0
9.0	813.0
9.0	814.0
9.0	815.0
9.0	816.0
9.0	817.0
9.0	818.0
9.0	819.0
9.0	820.0
9.0	821.0
9.0	822.0
9.0	823.0
9.0	824.0
9.0	825.0
9.0	826.0
9.0	827.0
9.0	828.0
9.0	829.0
9.0	830.0
9.0	831.0
9.0	832.0
9.0	833.0
9.0	834.0
9.0	835.0
9.0	836.0
9.0	837.0
9.0	838.0
9.0	839.0
9.0	840.0
9.0	841.0
9.0	842.0
9.0	843.0
9.0	844.0
9.0	845.0
9.0	846.0
9.0	847.0
9.0	848.0
9.0	849.0
9.0	850.0
9.0	851.0
9.0	852.0
9.0	853.0
9.0	854.0
9.0	855.0
9.0	856.0
9.0	857.0
9.0	858.0
9.0	859.0
9.0	860.0
9.0	861.0
9.0	862.0
9.0	863.0
9.0	864.0
9.0	865.0
9.0	866.0
9.0	867.0
9.0	868.0
9.0	869.0
9.0	870.0
9.0	871.0
9.0	872.0
9.0	873.0
9.0	874.0
9.0	875.0
9.0	876.0
9.0	877.0
9.0	878.0
9.0	879.0
9.0	880.0
9.0	881.0
9.0	882.0
9.0	883.0
9.0	884.0
9.0	885.0
9.0	886.0
9.0	887.0
9.0	888.0
9.0	889.0
9.0	890.0
9.0	891.0
9.0	892.0
9.0	893.0
9.0	894.0
9.0	895.0
9.0	896.0
9.0	897.0
9.0	898.0
9.0	899.0
9.0	900.0
9.0	901.0
9.0	902.0
9.0	903.0
9.0	904.0
9.0	905.0
9.0	906.0
9.0	907.0
9.0	908.0
9.0	909.0
9.0	910.0
9.0	911.0
9.0	912.0
9.0	913.0
9.0	914.0
9.0	915.0
9.0	916.0
9.0	917.0
9.0	918.0
9.0	919.0
9.0	920.0
9.0	921.0
9.0	922.0
9.0	923.0
9.0	924.0
9.0	925.0
9.0	926.0
9.0	927.0
9.0	928.0
9.0	929.0
9.0	930.0
9.0	931.0
9.0	932.0
9.0	933.0
9.0	934.0
9.0	935.0
9.0	936.0
9.0	937.0
9.0	938.0
9.0	939.0
9.0	940.0
9.0	941.0
9.0	942.0
9.0	943.0
9.0	944.0
9.0	945.0
9.0	946.0
9.0	947.0
9.0	948.0
9.0	949.0
9.0	950.0
9.0	951.0
9.0	952.0
9.0	953.0
9.0	954.0
9.0	955.0
9.0	956.0
9.0	957.0
9.0	958.0
9.0	959.0
9.0	960.0
9.0	961.0
9.0	962.0
9.0	963.0
9.0	964.0
9.0	965.0
9.0	966.0
9.0	967.0
9.0	968.0
9.0	969.0
9.0	970.0
9.0	971.0
9.0	972.0
9.0	973.0
9.0	974.0
9.0	975.0
9.0	976.0
9.0	977.0
9.0	978.0
9.0	979.0
9.0	980.0
9.0	981.0
9.0	982.0
9.0	983.0
9.0	984.0
9.0	985.0
9.0	986.0
9.0	987.0
9.0	988.0
9.0	989.0
9.0	990.0
9.0	991.0
9.0	992.0
9.0	993.0
9.0	994.0
9.0	995.0
9.0	996.0
9.0	997.0
9.0	998.0
9.0	999.0
9.0	1000.0
9.0	1001.0
9.0	1002.0
